,Quat_W_LF,Quat_X_LF,Quat_Y_LF,Quat_Z_LF,dq_W_LF,dq_X_LF,dq_Y_LF,dq_Z_LF,dv[1]_LF,dv[2]_LF,dv[3]_LF,Mag_X_LF,Mag_Y_LF,Mag_Z_LF,Quat_W_LW,Quat_X_LW,Quat_Y_LW,Quat_Z_LW,dq_W_LW,dq_X_LW,dq_Y_LW,dq_Z_LW,dv[1]_LW,dv[2]_LW,dv[3]_LW,Mag_X_LW,Mag_Y_LW,Mag_Z_LW,Quat_W_ST,Quat_X_ST,Quat_Y_ST,Quat_Z_ST,dq_W_ST,dq_X_ST,dq_Y_ST,dq_Z_ST,dv[1]_ST,dv[2]_ST,dv[3]_ST,Mag_X_ST,Mag_Y_ST,Mag_Z_ST,Quat_W_RW,Quat_X_RW,Quat_Y_RW,Quat_Z_RW,dq_W_RW,dq_X_RW,dq_Y_RW,dq_Z_RW,dv[1]_RW,dv[2]_RW,dv[3]_RW,Mag_X_RW,Mag_Y_RW,Mag_Z_RW,Quat_W_RF,Quat_X_RF,Quat_Y_RF,Quat_Z_RF,dq_W_RF,dq_X_RF,dq_Y_RF,dq_Z_RF,dv[1]_RF,dv[2]_RF,dv[3]_RF,Mag_X_RF,Mag_Y_RF,Mag_Z_RF
dv[3]_LF,-0.049321310534158745,0.00993714610920174,0.07113416462920291,-0.0010285318217096548,-0.023614096406704418,0.08535075451482345,-0.001424030782995112,-0.0304612241763564,-0.04969620230949862,-0.07582321439699885,,-0.09561559350054585,0.11771677103292312,-0.16464585699873774,0.02295112751121685,-0.038366386291995645,0.029448520337719535,-0.0521650114719851,0.014070775806974588,0.006334027945791173,-0.01897641862375132,-0.002254091832318423,0.06582219126845522,-0.038263747090251536,0.03345566209077271,-0.08999638960537716,0.07523738047827004,-0.07353284857241195,-0.044762175329457574,-0.027856499497039593,0.03418699157711564,-0.01324869589365984,0.04425688478273869,0.03231251207300908,0.015469537509585919,0.006438158366107121,0.05829129384079069,0.08833217468688599,-0.10474314471376762,-0.11679241258309161,0.04861808831078722,-0.08792535505005214,-0.005705928856603405,0.0026451705147680746,0.009829261767136154,-0.007919056699756934,-0.017023148536904474,0.0018661875804897733,0.015669235995250174,-0.015871219612064703,0.021678803302412602,0.17151418038274044,-0.01635758273610446,-0.01814409986218388,-0.1793056743149042,0.02256845304889079,-0.021049532296084274,0.0026878962958347638,0.008014682522752283,0.020368938023941074,0.08283466432111955,-0.012981564853505755,0.028179409996944158,-0.05157078964003011,0.012993426175694303,-0.022229414223170294,-0.025066486477614527,-0.023871106962954913,-0.020697328747187136,-0.021100673951743046
Mag_X_LF,-0.04490615132355859,-0.129276023287332,0.028494866141315685,-0.12523737614704983,-0.0036557940206479876,-0.002660067127774147,0.010162875930745174,-0.0017149197990708692,-0.05914692816528166,-0.062065872155059376,-0.09561559350054585,,-0.4047129360798067,0.17416004360936918,-0.008320262556757566,0.002222709693439005,0.002793115219599529,-0.003920742016848826,0.016828139411871897,-0.004702131500415098,0.009760885233032075,-0.0054663438118823515,-0.10403217019533405,0.012589982159728333,0.04369417818902547,0.3230487746656026,-0.25055003019759625,0.45517263752499615,0.11481991826216612,0.052363583893342135,-0.08733168896389387,0.09397750481068243,-0.007450190057235823,-0.04151587739375366,0.010320120688913546,-0.02609992293352717,-0.15281362687186092,0.0823812581298537,0.2207236108195557,0.4441359738976623,0.23809059749886097,0.34894442983583307,-0.08763562470352633,-0.10579046413197052,0.054417755753037395,0.007760548378744803,0.005281663808429933,0.0037042727120415817,-0.005708492662369301,-0.0012953493423308142,-0.11468309343024691,-0.1237615323128762,0.0037069173684424438,0.18574765590159395,0.2025798792521174,0.12142635819895374,-0.052481428459580336,-0.030254053400990442,0.061302864450871214,-0.058975931805218214,0.02441917023822385,-0.007479633588778962,-0.01418604071654816,-0.024506117973135677,-0.045240284715309304,-0.007979370900376077,-0.04140617771010627,0.4404656628213959,0.019800344439916996,0.21551520207577254
Mag_Y_LF,-0.051201601076883596,-0.019098741176061196,0.07606721737030639,-0.02755199906837112,-0.06406062041514586,0.003085212626242037,0.016196199078722898,0.009107619090322792,-0.10812501546391046,-0.21222190668451169,0.11771677103292312,-0.4047129360798067,,0.006504002730758759,0.018814496720231534,-0.03940621148973593,0.10795228329074394,-0.11753448077085761,-0.012949097033830605,0.0041668464749365745,-0.012443907576535185,-0.014232913519169178,0.07922384130685073,-0.05421725932676378,0.09244193075837061,-0.22044651180534827,0.12687182300689803,-0.29395574059819435,-0.05530494948366024,0.014309164133093242,-0.014201300070956309,-0.0337135977737329,-0.014002056845500925,0.020861172457807057,-0.023626895129242625,0.038255318305081505,0.1828840034359536,-0.11505735762257993,-0.24678123904582658,-0.2899324707466802,0.10136490353458058,-0.157561069350492,-0.03441752604462872,-0.013605499767553696,-0.10472538932329058,-0.16788786579701373,-0.00815270431698541,0.004191281998611891,0.00868916806708494,-0.010942447984373195,0.04788865468972825,0.15881816601931084,-0.044234380035101634,-0.19157097551087626,-0.12193594040197211,-0.01944158548719991,0.009949466629863905,-0.0958250028669852,0.010121425669113487,-0.06256706567816832,-0.018386928639759496,0.030536904051774328,-0.01805318306370588,0.01284143887839987,0.032840100253860326,0.20232354054154295,0.1065715480361547,-0.019955961771507463,-0.34187760592825556,-0.27894428513975694
Mag_Z_LF,0.030566826372138246,-0.09305767865290408,-0.068518150344595,-0.08422146678306075,0.034718861328059736,-0.009663408250133544,-0.004694609909708584,0.009563234926097664,0.0008930455026467454,-0.12915875091703133,-0.16464585699873774,0.17416004360936918,0.006504002730758759,,0.11091988956195217,-0.05117248138037448,-0.0719141303837561,0.025932539182562574,0.048831095040835375,0.006044612997955401,-0.010766809244507092,0.005674763312012111,-0.1429359057161408,-0.13705292906960315,0.04995054381511766,0.4397877417358037,0.028179174431018993,-0.1950219732058606,0.21674438109521998,-0.0120342199438341,-0.14537639656552964,0.0017375271177835821,0.007186040731621131,0.00015286190761142207,-0.00474788631573095,-0.0123056412921814,-0.1891622192423945,-0.0987442593609416,0.24688962139594298,0.020537018162736096,0.47729153808056485,0.008009384173413072,-0.08295574616651798,-0.07335274323511579,0.08915522452532675,0.04155081213138884,0.03590491456977311,-0.0012051080182673528,0.00261642182046941,-0.0001433992171283622,-0.1359665450823516,0.045188401404731605,0.09973031400802812,-0.015425280945120459,0.02153567771221439,0.14446521870157936,-0.09860718874803082,0.031103038347441384,0.06971808079061886,-0.02186319588575212,-0.0046555461944575525,0.0019136341665438852,0.0015572480427146487,0.015915164946112437,-0.11875079015255045,0.09721864455674137,-0.1302073994200793,-0.009511566433364139,0.07835571658561724,-0.2456841052755687
Quat_W_LW,-0.07358775506438976,-0.07083293319580393,0.104976118178295,-0.07272968475810235,-0.002261429944818176,0.002754888204460931,0.0009947360859040907,-0.0011687193900082437,-0.013921622345638226,-0.025873356665309807,0.02295112751121685,-0.008320262556757566,0.018814496720231534,0.11091988956195217,,-0.5050697691705671,-0.23101601133751765,-0.051852965023518084,0.03504972785609732,-4.5537299014393433e-05,-0.0065369905602636206,0.0010259667582627632,0.0386759034960398,-0.09963277731534015,-0.07397331810144953,-0.0027210600848647545,0.09634906820463494,-0.06912714953009133,0.04502586168171381,0.22856404534084512,-0.04198773264009697,0.1868641155596611,-0.00512864292222023,0.002968167934232626,-0.005617287659407255,0.005018291078152554,-0.060375154391030604,-0.011851642502835803,0.08438693330638183,-0.03354315099503084,0.17977480020179995,-0.19249323676638036,0.02733814728163359,0.09834052689597696,-0.1264910491332592,-0.1207746804967862,0.028365587095506926,-0.0062055490488800245,-0.007098302058736422,0.0022179765616371964,0.01943819452598672,0.08015617249047961,0.022891210070285346,-0.08217348249234012,-0.10107536414591427,-0.011252277025014187,-0.07772640784582693,0.042720297271309556,0.049415513186757076,0.036650318206325645,0.0034128783832168925,-0.0038799224437354157,-0.006605718574635555,0.003910673313003177,-0.03464953593962259,-0.03112056417740351,-0.07786152005111265,-0.15603938664449943,0.06225861682030237,-0.18617672439008104
Quat_X_LW,0.06958618758336682,0.09514844050998411,-0.0977159824097586,0.10062734373102666,-0.007887066604750971,0.004386223513758662,-0.000615459185955716,0.0020967770775378648,0.029472712744270338,0.021242012358960997,-0.038366386291995645,0.002222709693439005,-0.03940621148973593,-0.05117248138037448,-0.5050697691705671,,-0.014973364119307645,0.22294041764092185,-0.028055989020371652,-0.0064933422912521604,-0.007899381936976452,0.0006118131123151683,0.020260239746709013,-0.030023867481957206,0.042155219162005285,-0.029387924548164607,-0.005485890233907609,0.0707374281676172,-0.08038331910068576,-0.23640442337796425,0.06752529723997377,-0.2674805242031609,-0.001590258108965051,0.0039011217216414562,0.005700325228239603,-0.0018473643685372862,0.05003735683465581,-0.0637523742542125,0.008113166418311323,0.003732526936943653,-0.1267181699974817,0.1522270851794602,-0.17115248723006565,-0.08991383442400148,0.1508649043336628,0.1602616405540766,-0.01069858290710436,0.003902695838695968,0.011511847297042795,-0.0028626434762859332,0.01715423285200794,-0.07723528852074368,-0.036058106869308965,0.062211889684572974,0.08453465599845766,-0.0066771668111359535,-0.06749431229272078,0.025221865371284412,0.07678280603191034,0.02999138753484036,-0.012465466268934446,0.008090324744407226,0.005223861840772437,-0.004098308969602883,0.04470162114193957,0.026152484353641522,0.07580151185817809,0.12258285750290268,-0.047947086476712655,0.16395857406998685
Quat_Y_LW,-0.1942897056447506,0.19347326291633318,0.17540579998856537,0.15185767942968334,-0.01730826123456645,0.006241372929591323,-0.00580127540142803,0.007482702545312969,0.01164785051593243,0.013775174284966194,0.029448520337719535,0.002793115219599529,0.10795228329074394,-0.0719141303837561,-0.23101601133751765,-0.014973364119307645,,-0.4990683324314301,-0.04249366161632997,-0.0012548412195686723,0.0007323132188157616,0.00019777882368739603,0.03632401479303799,0.0330269733752605,0.09848852697514758,-0.08122596681068342,-0.042770296549089794,-0.02284928808448575,0.11136909292293305,0.08984306973216223,-0.13642923391174114,0.17634151630249603,-0.004080709366527657,0.011843832937791475,-0.003932295864947612,0.012385301606462533,0.05766022056957744,0.13226837794626042,-0.045390713241414464,-0.02950240606944818,-0.10791608543457404,0.025023861612665017,-0.056424176833158174,-0.14067732696757154,-0.26825028826228836,-0.22449276499007023,-0.018895871813482748,0.00043723926974654565,0.0014606366660453727,0.0037685175086462387,0.04422193243113896,-0.09355442265634896,0.025609690918851534,-0.005301844730689173,0.0704675698487943,-0.02014911865027386,-0.14205223674462597,-0.1531401230201265,0.14618496457627683,-0.15937207528961794,-0.03303908166944315,0.009381057900475775,-0.004166404527565072,0.005549208508425055,0.0022960135716353857,-0.0055010451813704755,0.05145840876830363,0.12507096524810518,-0.11484366706463592,0.015278657748517752
Quat_Z_LW,0.23241067853539582,-0.12291517554922853,-0.2151137137241163,-0.08155122900422349,0.017803616598880384,-0.00010992990742156597,-0.00011018246305240738,-0.003724296533393501,0.004653477650303299,0.011131101156013798,-0.0521650114719851,-0.003920742016848826,-0.11753448077085761,0.025932539182562574,-0.051852965023518084,0.22294041764092185,-0.4990683324314301,,0.057752449985365,-0.0045857540762274576,0.006156210452720713,-0.0033035546155978273,-0.07591192137932573,-0.07775951742883018,0.01006054626841246,0.13384034770676706,0.06847842349519537,-0.023219314287063725,-0.06518387364186212,-0.19871380753466805,0.16765266563219733,-0.2219617998386615,0.01696940526084422,-0.013998489561907024,0.004963173367414089,-0.007036495824705495,-0.044255463220517016,-0.06477523617953623,0.005198644792585724,0.01840679376020487,0.06237320632607755,-0.015520160647909237,0.08969366706504042,0.1007817695624714,0.37051297935656197,0.22959971696995957,0.0633192096503401,-0.0007698271044122897,-0.004134903284425167,-0.0009043141967815543,-0.06121079043427148,0.05488858350772982,-0.019633070575853503,0.04358633180779348,-0.05275573763341598,0.018598662469622804,0.08411146307725953,-0.02101917064320503,-0.08002027109387684,-0.02299656070790226,0.013186185694046788,-0.0035702966453636477,-0.0041217164519364935,-0.0036638463621089115,0.010639050379954768,0.0038563425534835164,-0.08927216586690606,-0.12048329605279237,0.07882313728252463,0.03652617653662435
dq_W_LW,0.026271234554702885,-0.0022235407568475143,-0.027455619358369363,0.003360936971676101,0.022394522419874753,-0.011927023523991644,-0.0009153307648955353,-0.001281989405963477,-0.002872713135254702,-0.012451360098786087,0.014070775806974588,0.016828139411871897,-0.012949097033830605,0.048831095040835375,0.03504972785609732,-0.028055989020371652,-0.04249366161632997,0.057752449985365,,-0.050999131123232525,0.008870809749051713,0.008650903403956349,-0.05021242758434654,-0.016505013422000555,-0.02711295507169849,0.03237602907507074,0.014024691027683656,-0.06450013614696479,-0.001967286832252438,-0.00017209252906090063,0.021787274410939528,0.004310766564071366,0.0354921284793257,-0.006607811909537003,0.0089295700681298,-0.005162592619635467,-0.012700505871367285,-0.03833587189458104,0.004005388668380115,-0.005220367299721163,0.07626170163435103,-0.05002387624793458,0.025388181150688333,0.02984580359655949,0.031412380960361586,0.009192649264449822,0.14395507925126458,0.00184221344751994,-0.014176844502350815,-0.003662061095059627,-0.022984012481972058,0.035039489598793626,-0.0330958346995832,-0.009749782366831838,-0.05881434592264689,0.051861704221012335,0.022306951864495102,-0.0041625829155649005,-0.029640090931438746,-0.008633663809533034,0.008741866083298437,0.006908435059340864,0.0029385280775380603,-0.004860522415032468,7.945290338453741e-06,0.003296667436498072,-0.05936384908002878,-0.021553250120407052,-0.0047161845979360306,0.0089492748395311
dq_X_LW,0.001905724750678391,-0.0011225363210655142,-0.0004951898303242094,-0.00047413455701088785,-0.020612098287021086,0.04186820844066654,-0.007607192486445193,-0.008553792078877426,-0.0016935329163999323,-0.00045373042894901645,0.006334027945791173,-0.004702131500415098,0.0041668464749365745,0.006044612997955401,-4.5537299014393433e-05,-0.0064933422912521604,-0.0012548412195686723,-0.0045857540762274576,-0.050999131123232525,,-0.18199796021782988,-0.01930178993652099,0.01275016866488408,0.005906054951656058,-0.01049434834539782,-0.0064529213392619375,-0.0032267663156781566,0.0009712395477473143,0.0009409510869496866,-0.007723935258986005,-0.002877801596956544,-0.008181251332969026,-0.006038297688340661,0.049602448700268045,0.003919017445566268,0.043545168449584684,-0.0010995919838919137,0.012670317455407339,-0.001646960718014646,-0.0075187411129028865,-0.004033518472471734,0.005388995088459039,0.0007349403892717843,0.0029558639402781986,0.005471960741243776,0.009541853920838832,0.007625648003517909,-0.03573379264316047,0.0220058607271588,-0.026377557783842702,0.0028902334036954866,-0.006045393593631455,0.005373473870250302,0.019803304079143356,-0.0021850812336514282,-0.008095635298787601,-0.01239381174832769,0.0009671423910939012,0.012757733092008451,0.0017118586839803094,0.000581449025507303,0.04170968640821242,0.0012692004133305684,-0.006197387941389853,0.009114230449643644,0.0035000594511651294,-0.002823688132945902,-0.005914027268828335,0.008692790615521903,0.00010962346334689741
dq_Y_LW,0.006594658660578979,0.0029367629112584757,-0.006040072103934564,0.003198716824200095,0.027967536335483663,-0.1634681416142111,0.015485970468797012,0.0005619405787476683,0.010004161878324562,-0.005471833588998422,-0.01897641862375132,0.009760885233032075,-0.012443907576535185,-0.010766809244507092,-0.0065369905602636206,-0.007899381936976452,0.0007323132188157616,0.006156210452720713,0.008870809749051713,-0.18199796021782988,,0.0537273731051161,-0.0010793080188853832,-0.004198259320755344,-0.0008215292963451691,0.0009075764963232962,-0.00016337674820174512,0.012231683262758392,0.0013226569780156047,0.009898190791236425,0.0020552575398691884,0.007634288211513759,0.006098439554818431,-0.23992184842645178,-0.04451150477729079,-0.20976336593201894,-0.007856165386998699,0.0015480709534868217,0.009504102734117328,0.015674709354516016,-0.0130874434105309,-0.005294159135519828,-0.005272266844372455,-0.00465691983219464,-0.0026919651708664947,0.00438454380371017,-0.0027422856425482443,-0.02608444138646132,-0.05859039235175256,-0.004257406804861842,0.0014683151482245572,-0.0050178121532095015,-0.004563717102578902,-0.005668448616722677,0.010971574752477564,-0.004734771138140687,-0.0018325988052593735,0.007462324300189169,0.00016020392358967009,0.0058094782761416485,0.009689881148167793,-0.15610889565766348,-0.002491646987843677,-0.011043195576527476,-0.004742501276520251,-0.01636717927369867,0.02466189881093118,-0.0063429197526139085,-0.0010141388806627976,-0.0005960943672722569
dq_Z_LW,0.001803291861237837,-0.000995268916184566,-0.002317312633968637,0.0005335983052283667,0.041780609670819736,-0.0299370733599819,-0.011139526048275474,-0.004530199465773595,-0.004649405516880355,-0.014400262832836817,-0.002254091832318423,-0.0054663438118823515,-0.014232913519169178,0.005674763312012111,0.0010259667582627632,0.0006118131123151683,0.00019777882368739603,-0.0033035546155978273,0.008650903403956349,-0.01930178993652099,0.0537273731051161,,-0.004922519249867139,-0.02185986057692003,0.011409338674140358,0.0067456969741115725,0.008875082850346681,-0.008776157013422527,0.009077568089567466,-0.003672847289019112,-0.011011384539641888,-0.0041301972148493045,0.020400206560130356,-0.009028348045462339,-0.04986436951000037,-0.026245706138005757,-0.006048322619000218,-0.017456992184649783,-0.0011906129058984758,0.002730672986768482,0.0036047779120928166,0.002161281295241984,-0.01003877437639324,-0.0017398378902357212,0.003611665871200892,0.005029334028122836,-0.0005775872184573543,-0.019698549268314776,0.012925927717983616,-0.08098617222814618,-0.011533083488389512,-0.009505705257380884,0.001846661348277717,0.00449746275747639,-0.0018049529397374372,-0.004196845142910476,-0.006710722053458082,-0.003123344245413976,0.006957588352076801,-0.0017449694427794317,-0.03509897718821896,-0.01757046878659075,0.03500027520959667,0.05216580273679504,-0.0013906279405893726,0.00877106862612444,0.0021454821189467463,0.004003503040544587,-0.008876229464611593,-0.0006361394356548838
dv[1]_LW,-0.06006468873633237,0.04144321552723089,0.06283476249341385,0.033087260723348826,0.0019457704875237116,0.01809964217982555,0.011050684876874687,0.01335955754817387,-0.014747932786343372,0.06254981512104056,0.06582219126845522,-0.10403217019533405,0.07922384130685073,-0.1429359057161408,0.0386759034960398,0.020260239746709013,0.03632401479303799,-0.07591192137932573,-0.05021242758434654,0.01275016866488408,-0.0010793080188853832,-0.004922519249867139,,-0.03560267117983486,-0.12470179916766957,-0.6980784812468259,0.07171650125688525,0.07637118763229951,0.011419319649717433,0.05796374024908431,-0.013967573505451176,0.047780031291301324,-0.017081853668439288,0.023089069682302628,-0.004855753397014265,0.021155167331461243,-0.03958090749997862,0.16054575574111507,0.07832918391969196,0.022679361711345353,-0.11685990472003363,-0.17070972248362154,-0.03170677685189323,0.013465462595045042,-0.07211846731321274,-0.03248433135213557,-0.0014994787445876579,-0.002871718544924615,0.010377472749481961,0.0034413877778971995,0.5309323890537743,0.07110092626873929,-0.003285550736476162,-0.30472432503390084,-0.04585220348176107,-0.13171576292842282,-0.029548683408404934,0.03205457135861221,0.032597824809038715,0.03072662573495349,-0.0050253670044990454,0.005310610287768187,0.003425736755402659,0.0038231507403149777,0.02051457913224236,-0.04315786049847059,0.07780854247844138,-0.03661676344277211,-0.007603109599222364,-0.043662370674317885
dv[2]_LW,-0.024862965264141577,0.04972459761040212,0.029381711427735907,0.04890368038859654,0.008919436469393112,-0.0008949601036860467,0.00808338095753234,-0.01071571626993305,0.018957045719663078,0.04629080712527294,-0.038263747090251536,0.012589982159728333,-0.05421725932676378,-0.13705292906960315,-0.09963277731534015,-0.030023867481957206,0.0330269733752605,-0.07775951742883018,-0.016505013422000555,0.005906054951656058,-0.004198259320755344,-0.02185986057692003,-0.03560267117983486,,-0.00851453103244052,-0.07319402685597458,-0.6955545033850736,0.10812565569465406,-0.045721500212227796,-0.0262406398475167,-0.012464316829051579,-0.010178363927098978,0.008120564739841032,-0.007093543588279714,0.01523571268541152,0.0023729015457721976,0.07701130184922861,-0.019176340443447445,-0.08889778084977304,-0.03343637292845841,-0.10131855437554882,0.20381069829210566,0.0059709758765453345,0.006649586076706072,-0.06387641844047987,-0.07090708760319704,-0.041487674799479485,0.0003729373189489284,-0.005601981636703392,-0.01324813321800007,-0.046239067563004776,-0.3026411719841771,-0.03481358265725334,0.06758386759793099,0.27922058331240135,0.07769316092460016,0.08742063650593927,0.028232826327834255,-0.06778394288870797,0.0568303961832776,0.01505432619216474,-0.008055271385052225,-0.009130530296517093,0.01421366227617631,0.06588312336279442,0.02138312739257864,0.04205419910363417,-0.06080179073724946,0.0951321737366437,-0.0891468229170867
dv[3]_LW,-0.058498185717417786,-0.006490277154402558,0.05830704546365468,-0.020543275100936315,0.007637329386141238,-0.008085825639756607,0.0013761598604336693,0.008181534167752566,0.017292846862106914,-0.01029071445795959,0.03345566209077271,0.04369417818902547,0.09244193075837061,0.04995054381511766,-0.07397331810144953,0.042155219162005285,0.09848852697514758,0.01006054626841246,-0.02711295507169849,-0.01049434834539782,-0.0008215292963451691,0.011409338674140358,-0.12470179916766957,-0.00851453103244052,,0.1619998267086761,-0.14516969141431477,-0.520355297115442,-0.03382864175508362,-0.08589272692516703,0.020437665443461324,-0.025905716565733847,-0.006882390540044595,0.008505420107147449,-0.007456081006074157,-0.0001936564493009139,0.054813056164617714,-0.00043879895348640724,-0.06690417307217636,0.030901953142309816,0.07762497523437198,0.07899723469698691,-0.0032181609271501516,-0.013661824460031499,0.030607121389331218,0.018129159292747946,-0.05088413300107716,0.003993560401581445,-0.014245033446956814,0.004821433804152741,-0.08400097847818143,0.05302157845240109,0.0556709984016407,0.08057536336007659,-0.07382431274921691,0.043491545873313206,0.031333769587800264,-0.006486209736333451,-0.03582383048623689,-0.025630153316140818,-0.02750897314525383,0.0025154155535672537,-0.00793690234274364,0.00963911372439656,0.009895211789121332,0.06147004163546237,-0.029515657540106387,0.13786139564909167,-0.11027384153118104,0.008847762804533404
Mag_X_LW,0.0816925257695554,-0.07945419612586305,-0.1008511262162121,-0.07154471372450665,0.0329975034264374,-0.015445412821725811,0.003467731194082574,0.0026288356648936553,-0.005985066415547702,-0.08677822319691418,-0.08999638960537716,0.3230487746656026,-0.22044651180534827,0.4397877417358037,-0.0027210600848647545,-0.029387924548164607,-0.08122596681068342,0.13384034770676706,0.03237602907507074,-0.0064529213392619375,0.0009075764963232962,0.0067456969741115725,-0.6980784812468259,-0.07319402685597458,0.1619998267086761,,-0.0640194002069213,-0.024430821326437178,0.04567721634557901,-0.10494735858894971,0.037388360661495194,-0.05844269418428916,0.016050211155542726,-0.026354765411808416,0.008823019787987945,-0.020953708041077528,-0.11654398481897102,-0.1101575185080709,0.127504468765245,0.09741398050281681,0.33899226461010346,0.22985632182331053,-0.0003225225711719121,-0.02151327674641083,0.1727330484150802,0.13911666474429135,0.0030932093734541036,0.007907706585040824,-0.004106604178312378,0.003790808805582827,-0.44131496941003995,-0.03707249506093395,0.022048583678624663,0.35791721242915137,0.01801236569289567,0.21376933573099088,0.010719461109052284,-0.054331473695387794,-0.03306312485473228,-0.09173052878914187,0.026920308884192088,-0.0018881649560098814,-0.005841002656955708,-0.0025882494541810395,-0.09142376837989154,0.038292043141149854,-0.18957880394230733,0.1073974943058027,0.19368691836954402,0.08007193574045302
Mag_Y_LW,-0.009946868283893075,0.0022722135364298423,0.020006161346820553,0.004858528012243393,-0.007816979166821605,0.005183573176513374,-0.00010058571596382341,0.011349758669016507,-0.018290841501823595,-0.020503667106697494,0.07523738047827004,-0.25055003019759625,0.12687182300689803,0.028179174431018993,0.09634906820463494,-0.005485890233907609,-0.042770296549089794,0.06847842349519537,0.014024691027683656,-0.0032267663156781566,-0.00016337674820174512,0.008875082850346681,0.07171650125688525,-0.6955545033850736,-0.14516969141431477,-0.0640194002069213,,-0.1962510036297045,0.005824224955209146,0.032717989244490424,0.033687167522656894,-0.016781230088934094,-0.0044073944681033905,0.013440760346681733,-0.01679756955220781,0.008845412158203005,0.007999634841118812,0.002827646381957119,-0.040930996649551674,-0.19442605169114524,-0.014399733907734935,-0.26551075516212114,-0.022469958593901263,0.03996254680744889,0.011302981339469855,0.03664065920640012,0.0384704060678412,-0.007251820434907019,0.00508157331633229,0.0036852623152407453,0.07083087472233016,0.30111296699386203,-0.0007472323532876562,-0.1304172660516947,-0.28488202835738713,-0.135652602160695,-0.04436553029273368,-0.03707614243590978,0.041420362145042355,-0.033054102916251674,-0.022540181421961937,0.0035341686368295703,0.0004930855715772383,0.011195759518857065,-0.026643807423404636,-0.004626805647193727,0.04079094066359152,-0.16687398592371025,-0.05780255326860917,-0.04054476847899347
Mag_Z_LW,0.05750188352373141,-0.05440874788134018,-0.06323065619469213,-0.054095675317989936,2.460520279329814e-05,0.01431501740031824,0.011166658484278199,-0.001844971305250529,-0.012221689228711995,0.006241250994827033,-0.07353284857241195,0.45517263752499615,-0.29395574059819435,-0.1950219732058606,-0.06912714953009133,0.0707374281676172,-0.02284928808448575,-0.023219314287063725,-0.06450013614696479,0.0009712395477473143,0.012231683262758392,-0.008776157013422527,0.07637118763229951,0.10812565569465406,-0.520355297115442,-0.024430821326437178,-0.1962510036297045,,0.01511070656519568,0.026431360756570228,-0.03532168195002668,0.00012420322159753592,-0.008092160850575143,-0.016680664047866722,0.014511173015023835,-0.00667346215028017,-0.06740687870103082,0.08482513877152337,0.16293635269718942,0.30733644555959944,-0.16127797087334983,0.3837902094101986,-0.043854768291854314,-0.036154651924158704,0.043521927291943326,0.029719626018714876,-0.004719170298275281,0.0013003495791643058,-0.00039642338655580535,-0.004177656950264762,0.023396967429647243,-0.19524252176394685,-0.08831814286652669,0.13997499043628034,0.2541136623985563,0.03785396759877203,0.019894254220664962,-0.09604396626895008,0.0029024195095967912,-0.07754426480929574,0.009328717881387002,-0.002037185950836007,-0.005702166537794705,-0.003753677466751089,0.04172980980598701,-0.0845806963121883,0.04110845340225487,0.3240970100398605,0.16490585934999763,0.280593369878006
Quat_W_ST,-0.12610989877321802,-0.07023093487188513,0.09471368110211366,-0.08271567966610333,0.005127069777051522,0.0013186771803922978,0.0005681265043704026,0.006327829037194264,0.004886149668812758,0.06023711842037844,-0.044762175329457574,0.11481991826216612,-0.05530494948366024,0.21674438109521998,0.04502586168171381,-0.08038331910068576,0.11136909292293305,-0.06518387364186212,-0.001967286832252438,0.0009409510869496866,0.0013226569780156047,0.009077568089567466,0.011419319649717433,-0.045721500212227796,-0.03382864175508362,0.04567721634557901,0.005824224955209146,0.01511070656519568,,0.1780375426613579,-0.8910539967115284,0.17638746755437382,0.0036031721058483106,-0.003297849562202588,-0.002824430129249935,-0.0022366606956261393,-0.10347358295923145,0.12448903374059375,0.10422158220398182,0.05372611122687898,0.12795397510099019,-0.07008202625779497,-0.1174423663654416,-0.2467911606891633,-0.01644804403963686,-0.1279730510168203,0.012505044564309587,0.010324086090715312,0.00045828737100647683,-0.0030243979746392893,0.014333773415155147,-0.02573454659718434,0.09122900042592928,-0.03680010481387064,0.08047742070354999,-0.061535046884329654,-0.3281025478627211,-0.07830611129354902,0.320858546130447,-0.12732171945864407,0.011063682178522438,-0.005139349561573955,-0.010937285787865668,-0.0020429823617181793,-0.06560488977187139,-0.03925595564929873,-0.04973797107772713,-0.06427355222700339,0.015604516015135583,-0.11578452460012705
