,Quat_W_LF,Quat_X_LF,Quat_Y_LF,Quat_Z_LF,dq_W_LF,dq_X_LF,dq_Y_LF,dq_Z_LF,dv[1]_LF,dv[2]_LF,dv[3]_LF,Mag_X_LF,Mag_Y_LF,Mag_Z_LF,Quat_W_LW,Quat_X_LW,Quat_Y_LW,Quat_Z_LW,dq_W_LW,dq_X_LW,dq_Y_LW,dq_Z_LW,dv[1]_LW,dv[2]_LW,dv[3]_LW,Mag_X_LW,Mag_Y_LW,Mag_Z_LW,Quat_W_ST,Quat_X_ST,Quat_Y_ST,Quat_Z_ST,dq_W_ST,dq_X_ST,dq_Y_ST,dq_Z_ST,dv[1]_ST,dv[2]_ST,dv[3]_ST,Mag_X_ST,Mag_Y_ST,Mag_Z_ST,Quat_W_RW,Quat_X_RW,Quat_Y_RW,Quat_Z_RW,dq_W_RW,dq_X_RW,dq_Y_RW,dq_Z_RW,dv[1]_RW,dv[2]_RW,dv[3]_RW,Mag_X_RW,Mag_Y_RW,Mag_Z_RW,Quat_W_RF,Quat_X_RF,Quat_Y_RF,Quat_Z_RF,dq_W_RF,dq_X_RF,dq_Y_RF,dq_Z_RF,dv[1]_RF,dv[2]_RF,dv[3]_RF,Mag_X_RF,Mag_Y_RF,Mag_Z_RF
dv[3]_LF,-0.019330443118110132,-0.0025644225220972676,0.015504604436899308,0.014853702456632664,-0.030096844815990474,0.08232698698787039,-0.0022707492598974402,-0.02135008376358943,0.031150081187935132,-0.07584122316865696,1.0,-0.05529243568384599,0.04844458085134181,-0.09619532818713562,0.004918456597609241,-0.03403555671742315,0.017858603243418505,-0.018393660813338625,-0.00462844968341994,0.012195327569769111,-0.023086291852533882,-0.0051234508355050045,0.03560081852274464,0.0024942391489019126,-0.004026504575855716,-0.0712786549016042,0.03948952861502516,-0.037677265929428036,-0.031789241481978016,0.027821767171304006,0.050310196671151136,0.028302342412921122,0.03373270550269878,0.04140174939697384,-0.009521050051344454,0.01599546367573368,0.00835255205763756,0.09847543725589755,-0.057382571734855926,-0.011027652604389305,0.0069007938415167145,-0.11813156591893782,-0.002581199533863539,0.03190296419961577,0.004098568350285688,0.010726801170922869,-0.03197043014885017,-0.0052325329851098225,0.020201254184194273,-0.013004174525183848,0.028347436567700227,0.028653063774965647,0.0075892053616521665,-0.03864389857821968,-0.04409593255835538,0.006000262960868557,0.006258313684621536,-0.0032923841734875327,-0.009965166132805296,-0.004777321228700456,0.08629191625275134,-0.018718359337727513,0.034054524750246624,-0.07547397767965985,0.051603947391858175,-0.04778813004852646,-0.0458234330933023,-0.06740747367659684,0.01208236062183473,-0.0275485912921461
Mag_X_LF,0.010600342318638496,-0.0026050339671831067,0.016540943441918463,0.0021178200108174167,-0.0038562370291221823,0.009548691212438296,0.010238273479922393,0.01317087397521449,-0.4083195013561234,-0.1009315611160686,-0.05529243568384599,1.0,-0.2839732486121559,0.029491363748910697,-0.01787765557578372,0.008008808795887508,-0.016354951345314804,0.027376353907986893,0.013629452913692238,-0.0017644482358889601,-0.002337678504066937,-0.0006999741509866419,-0.1034048094307178,0.09190347846193382,0.08078364016832727,0.25068792844749205,-0.2676066623418436,0.4264676668384065,0.07121906029835165,-0.03686597637696443,-0.05654474052564059,-0.03271580111689804,0.00818161008430194,-0.026141685366931733,0.006741714293433328,-0.021197811198407707,-0.0015086931477968834,0.05790956135044677,-0.0842236343528583,0.42205807182261124,0.20211123366461006,0.45215477856150843,-0.046036412340524836,-0.029642588731456213,0.0018954778402387117,0.012984133683550553,0.013001199365410544,1.4240090657309761e-05,-0.0008839215520092072,-0.007834724126852976,-0.15356274414221777,-0.19744384045975316,-0.04202237866802146,0.2752387352456577,0.2692797983551644,0.20212054198684049,-0.016795066152143226,0.011951288810413413,0.0313469705315287,0.005884205113974604,0.014153311408811951,-0.0013904420208448386,-0.024669005823798808,-0.023627612290809643,-0.06711978407920052,0.035558837548907714,0.0213273923895477,0.4618664664272343,-0.04310008301242823,0.15383143691006193
Mag_Y_LF,0.03707896285178856,-0.016550214033796678,-0.04547095216500599,-0.03406569641583714,-0.07435325721086997,0.015744749216409344,0.017243889032251134,0.003073604519050047,-0.07450054096543424,-0.20974102575284434,0.04844458085134181,-0.2839732486121559,1.0,0.11722226723819822,0.0616987493393638,-0.03469787182661154,-0.0005805158026191268,-0.0026636014574179787,-0.0031269661411478336,0.013526732899418923,-0.014560198735822698,-0.013527495822861776,0.0683284366260117,-0.052847057770508216,-0.009377159871829584,-0.23071599518002842,0.0797896208341281,-0.24967851952137202,0.016981577976093773,-0.04129510112835416,-0.03622401935473979,-0.03994860328615602,-0.014973744029528434,0.02060416093444455,-0.02235235375069138,0.05024738444426404,0.009662236106488177,-0.043281071147224036,-0.08622595116363456,-0.1252757116010382,0.07537378144377553,-0.28426805257517324,0.05133602308420832,0.008984236399148046,-0.014218046209641462,-0.050752913892758975,-0.0011551235446837103,0.010041205021609835,0.0137355877119571,-0.004874478923519001,0.03242725114926599,0.1577404071841197,-0.009052321073941553,-0.24082337388840278,-0.11770870880940436,-0.014972600011399731,-0.04287942552693162,-0.033197016950498405,0.044405583381106624,-0.021995344986217507,-0.015418141580870435,0.03139345546912988,-0.02134545293291242,0.0061940650780550645,0.021586771458754577,0.12214604889320481,-0.09357778240193629,-0.0275931680701716,-0.4215847778552247,-0.23815840905446628
Mag_Z_LF,-0.000635392571744261,-0.022107898180354305,-0.012549077773340665,-0.03320291807043778,-0.0016377627667439898,-0.0007430142959888599,-0.014886316957821437,0.01265533933522341,0.01937130672060208,-0.008637642520688103,-0.09619532818713562,0.029491363748910697,0.11722226723819822,1.0,0.0506361122360955,-0.018594757406267346,-0.050321020865448436,0.00927295579252298,-0.013670655997993043,0.0034155127113237116,0.00014236514940498598,-6.726993793720629e-05,0.0143100310629225,-0.059770650381441394,0.016054694542327223,0.1315528700815017,0.095035843153306,-0.15283287728973982,0.05750837940264873,-0.0022113283933323903,-0.05362798729651764,-0.012585132647769939,-0.006297024027833385,0.028799389384828514,-0.007371650686524972,0.01185673752299216,-0.03020157342145479,0.00979271788992725,-0.00817320169977893,-0.14124724925103938,0.4105569581962562,-0.058994025599007065,-0.05095131356253639,-0.06258874509660274,0.017641619330970925,-0.010687082012214636,-0.004311840381151376,-0.0017299194724288971,0.004407986988879526,-0.00701848104026164,-0.01031022850663509,0.07837299338172622,0.018222845863341133,0.028592715497668054,-0.01616560097494992,0.16623631061752625,-0.013138998113510342,-0.022136342506566358,0.014170590708081928,-0.02672430591249335,-0.038147734339662065,0.017906025380523587,0.0024856827011545406,0.016614395987388963,-0.025050429172925933,0.03394829120300159,-0.09099651581162287,0.009750385605630012,0.06801594749186166,-0.2947322755865671
Quat_W_LW,-0.011379293685793535,0.034787981028082,-0.026015054392687295,0.03398415277599743,0.002541353630883346,-0.0045932454744163275,0.0005324056601668153,-0.005424531833779175,0.038692201515433566,-0.01089085693373033,0.004918456597609241,-0.01787765557578372,0.0616987493393638,0.0506361122360955,1.0,-0.5454024346170958,-0.2854975143781307,0.04443237622746878,-0.004226865020434974,0.00431986239824454,-0.007676009939415739,-0.0010231382030633379,0.001174623084679291,0.013569253200372076,-0.0035207678763658243,-0.0031744882526665162,-0.009034393390616468,-0.027360274714303585,0.031920009756113234,0.026296215854744644,-0.08077077752267593,0.0007948552185810163,0.00211268610712844,0.000299956120779051,-0.0002490255027842122,0.0016134237828692344,-0.01499287089191765,-0.03355064300102956,0.02746929245932029,-0.006207872254927926,0.04348323419117289,-0.0508618105046347,-0.09242579812664523,-0.049002961606351605,0.037025795130834,-0.10090038173659216,-0.008391022438593018,-0.000865049035348406,-0.0018259720834869287,-0.0012566018971382523,0.0028517691652552224,0.06830875222836358,-0.018591531056663002,-0.012133770075239315,-0.07346153424543696,0.01664887657405725,-0.22961147250242417,0.02319739317475208,0.21497919814666702,0.010203932882993727,0.008301928548253117,-0.0027890624531570823,0.0008456400512502294,-0.0024736698072653257,0.0022775194133047684,0.0013179257740917436,-0.04030029940753838,-0.017392929762604304,-0.03665854473391493,-0.01845316116028099
Quat_X_LW,0.07507909224659495,-0.08388175403894609,-0.053597410977720195,-0.07366141764350954,-0.005905455072093055,-0.0013215649148466953,0.0027987120000957533,0.0025821034421915326,-0.03728274991707318,0.0081153432723122,-0.03403555671742315,0.008008808795887508,-0.03469787182661154,-0.018594757406267346,-0.5454024346170958,1.0,0.06954680663720524,0.2147881802177798,0.01244623100497602,-0.00415430603627454,0.004378857803903441,-0.0002850842385142318,-0.019703100424886457,-0.014861301506977159,0.015085412571203029,0.009992250095658612,0.015659239284191606,-0.002144565478519396,-0.004490415334838561,-0.06817694799623386,0.03902756675564621,-0.05224360595936694,0.0006243740054568906,-0.004885154869820275,0.006514645558717828,-0.0029694211323041553,0.013670800141287178,8.142401412987723e-05,-0.03188476892198497,0.007742774455120873,-0.02290826466712702,0.027547691234246687,0.04289422259551797,0.15945081263565178,0.020299008812878484,0.061304832588353404,0.016372892277205262,-0.0007387241723929797,-0.00019081329226262964,0.001539810585677998,-0.0048703238926424055,-0.08016254658297349,0.0018319318231627062,0.005392922481168033,0.0764256059903225,-0.011735172015156297,0.17990961435974057,0.04019358037086461,-0.15553064473951292,0.048120905799053905,-0.009349405072560076,-0.0003118664363166086,0.002178142843536999,-0.008090645114374156,0.00017516502612913135,0.002681170473200686,0.04272684838076187,-0.00315491232847028,0.017114551452865032,-0.02269594604188779
Quat_Y_LW,0.012228835861342612,0.038690164396816024,-0.022561473152245586,0.06111397981849217,-0.004932129559199788,0.0008003820033018152,0.004382928195467936,0.008124633915540073,-0.023197097824866852,0.02251407282069292,0.017858603243418505,-0.016354951345314804,-0.0005805158026191268,-0.050321020865448436,-0.2854975143781307,0.06954680663720524,1.0,-0.5480583903170274,0.008553284885996432,-0.009407235103143565,0.0025775861260681067,0.0009003453335699412,-0.02520820525668735,-0.00787029881526504,0.034209505708144065,0.011390769680929266,-0.004607822568902503,-0.018097857309438463,0.09073822274080012,0.008849012825996662,-0.08609286039532003,0.056627998679459085,-0.006398361613448989,-0.004834303131122787,-0.009073802636393775,0.0019849937685934315,0.02437971346972667,0.004145368759787526,-0.029715165858956633,-0.01195376223729265,-0.02942887058891446,0.02624081838519668,-0.05771504449486969,-0.024316337117370357,-0.0524903526646947,-0.05652480719185554,0.010446399789140354,0.007675920705780703,-0.0019439180747429486,-0.005505571046754553,-0.022173110741831217,-0.04714118218783694,0.04379813198297261,-0.00408736173574341,0.03935462931055162,-0.03590297877268991,0.009468479819311131,0.08569066391803472,0.01550193550233179,0.08771221311519524,0.000507723042625156,0.00037483033699433374,-0.003631013283050938,-0.001217428978532378,-0.01874564966215326,-0.015414445634091755,-0.0008328213884919664,0.013288056120197756,-0.0013080362954631128,0.010173093676396117
Quat_Z_LW,0.03732181047145813,-0.0019313162165840625,-0.01900848127524504,-0.03317545955183076,-0.0022491075087263347,-0.007239885152687561,-0.003658271627145203,-0.003606040650695857,0.012035168794932462,-0.022838901524355096,-0.018393660813338625,0.027376353907986893,-0.0026636014574179787,0.00927295579252298,0.04443237622746878,0.2147881802177798,-0.5480583903170274,1.0,-0.002254180187459866,0.0023008904719458096,0.0016256550306097245,-0.0012327462146887731,0.013727041781705494,0.006776079925800325,-0.032697472240443184,-0.01441476082137275,0.005465303225876352,0.025954337380717413,-0.025016218524439644,-0.035535316741125846,0.058968932847061784,-0.04555070122605032,-0.00034253396449501907,-0.002120305937757933,-0.001930800409899561,-0.003264558933491812,-0.020340270436154842,0.0246218428413502,0.007263460140066983,0.011874641737922203,-0.005618648810209634,-0.027834005055604665,0.12042798056749389,0.02297145628108956,0.10917434784281108,0.05818571832683324,0.0018925890502014334,-0.00173539350535995,-0.004598372197537637,0.004642504484875878,0.016453311725222304,0.021279767281784844,-0.036254419233648666,0.005173321491188581,-0.022695997088940482,0.016689237570236038,-0.05831949744500166,-0.11979768127504087,0.040145855608163,-0.11697663534544045,-0.012894328862829492,-0.0037047028118705233,-0.0006314598733868691,-8.887611414098929e-06,0.019014976990468148,0.017747376687965614,0.0003320622740154739,-0.012703810494894314,-0.01918641524906103,-0.000891712077732179
dq_W_LW,-0.000811168123234518,-0.0016050811876486772,0.0008899499134888984,-0.0020485612619900646,0.01838700302459404,-0.007791534522577628,-0.00020459412250742272,-0.001473352267573502,-0.01325282567297512,-0.012277607947743314,-0.00462844968341994,0.013629452913692238,-0.0031269661411478336,-0.013670655997993043,-0.004226865020434974,0.01244623100497602,0.008553284885996432,-0.002254180187459866,1.0,0.002541301763932438,-0.01436550503955793,0.02092691188494314,-0.05286971201091211,0.008431001570336041,-0.01355154531816527,-0.00590242937522566,-0.003545933588609256,-0.03735148716578164,-0.0023741497894689653,0.009690842303653113,0.007917306817135072,0.009205942655541107,0.032360208139029505,-0.0006120678135128027,0.00495210375388295,-0.005948798666156277,0.004912819594425758,0.01725951274529522,-0.02389055198276164,-0.027963149448487146,-0.001634167036458775,0.0001315659622975755,0.009986900240418138,0.003528584737609207,-0.004833525568307641,-0.0017240525078291136,0.1291442853891339,-0.012382377913849331,-0.011089145468398499,-0.000631256075920669,-0.01702781185434582,-0.013108590684454533,-0.045919196214207904,-0.00022273440318162737,-0.0039956803561782914,0.027386516896395905,-0.00862353267653003,0.0022975549981434805,0.009747289720819041,-0.00018973537950123205,0.019156745102830844,0.002484833055394447,0.005439087418782756,-0.0038817322787125623,-0.0003143302570672997,0.006947677384823703,-0.026529014525916845,0.00044801716916232005,-0.009126579843179335,0.010042646650295943
dq_X_LW,-0.0019816240802941363,0.002368024903205695,0.0018651406663895292,0.003511721702286067,-0.023375480849723847,0.04637271360977264,-0.005898986645982583,-0.010459176689421314,0.008285183620241676,-0.005715482050469545,0.012195327569769111,-0.0017644482358889601,0.013526732899418923,0.0034155127113237116,0.00431986239824454,-0.00415430603627454,-0.009407235103143565,0.0023008904719458096,0.002541301763932438,1.0,-0.18120379893129707,-0.026262558222010207,0.02013715435918915,0.0013864019042297575,-0.010670696281865693,-0.017316351226063984,-0.005809059294911101,-0.012906486119567228,0.001318298584557134,-9.352130050785023e-05,0.0005954152926385056,-0.0018733021450267006,-0.00128752754688352,0.0608318915941633,-0.0034629327952554836,0.061974117214779155,-0.0028166748194706106,0.001975085646537242,-0.0023694670966873475,-0.0032385651151760736,0.00346570179442664,-0.00343218743200115,0.0027557927610331605,0.009425123267935268,-0.0039905205855507685,-0.0030580455442580094,0.007087105840847051,-0.023984504019830172,0.04183702861596827,-0.016912394299980284,0.0002721806128762088,-0.002890749406814507,0.005275521435145603,0.003340683854895082,-0.005666319434219847,0.001919930273214192,0.006249617289513466,0.0050121450733580895,-0.006580787633286962,0.0046483979464782945,0.0045818359783140975,0.052649815391723837,0.0038705484239395242,-0.009268572746845753,-0.002627413640288643,0.0016473184631735404,-0.01036663857310073,-0.00652544164793635,-0.004797255577537239,-0.006109617257136123
dq_Y_LW,0.005463193318339241,0.009187828130757452,-0.004325469290004688,0.00966266264837555,0.03263366483128031,-0.16488559127851576,0.008737637980439888,-0.003805186208262576,-0.00482729940013684,-0.001875842746671257,-0.023086291852533882,-0.002337678504066937,-0.014560198735822698,0.00014236514940498598,-0.007676009939415739,0.004378857803903441,0.0025775861260681067,0.0016256550306097245,-0.01436550503955793,-0.18120379893129707,1.0,0.046829118796592475,0.0036884831885506644,0.0037151787728293933,-0.004867662478579075,-0.0006088781263546934,-0.0015165394644926513,0.009110151117571283,0.0015402922872691832,-0.003120709363060171,5.000124248137168e-05,-0.004394191231853843,0.00861467256437454,-0.2845283873742231,-0.02002614219196172,-0.2200407496581897,-0.0030363160358364743,-0.011503721557058892,0.007721695092392913,0.008844016727573548,-0.010170692493068992,-0.005924814175378879,-0.0023630951604375313,-0.0074890506932586915,0.00022344943419850427,-0.0024693029592866692,-0.0030043408686918215,-0.022116997305399497,-0.07295084584598517,0.019121617190562643,-0.004389883284935589,0.00371222639454379,-0.011696322689196983,-0.0016859422585001923,-0.004698128140748888,-0.0008414389924064066,0.0002938525630041733,-0.0017338209354085083,-0.0009386786156633076,-0.001342748221226698,-0.0018870762644837976,-0.18212036245813903,-0.00022692435836121257,0.002524429791108877,-0.008915157089836935,-0.010118303816460122,0.0157085697885794,0.0023726336454381164,-0.005786340680500267,0.0033061448681624738
dq_Z_LW,0.002751625907663345,-0.007409684907326696,-0.0039029809721561224,-0.009483870284105004,0.0320585375144105,-0.03280589443169219,-0.003967090684879877,-0.002537116606690227,-0.002457134854332951,-0.005394236186536721,-0.0051234508355050045,-0.0006999741509866419,-0.013527495822861776,-6.726993793720629e-05,-0.0010231382030633379,-0.0002850842385142318,0.0009003453335699412,-0.0012327462146887731,0.02092691188494314,-0.026262558222010207,0.046829118796592475,1.0,-0.009915165774573168,-0.013220935987583764,0.013007267477099554,0.016403205403744917,0.004843482548848319,-0.0073200035409797595,-0.004974246478372095,-0.0030718993781043515,0.005392544175345988,-0.004926986208869817,0.006212344175333511,-0.016547384290253556,-0.05342219915861881,-0.021873466856810866,-0.003455616497854091,-0.002965257332587495,-0.004413105793137772,-0.0013841009357331508,0.003333018840688031,0.003610449006089849,0.00017349263938707464,-0.003070253878581879,-9.170018840289175e-05,-0.0060565558393529334,-0.00405801786464324,-0.02256773699698196,-0.007296047359666505,-0.0982461739396326,-0.006952406393203753,-0.0018539739907000694,-0.006618082556574826,0.004875226704542768,-0.0035897172412113804,0.00018932870333078923,-0.00728914832500462,0.0004889693465345995,0.007863127129237089,-0.000585245016471472,-0.04850195279708835,-0.023293004935223235,0.010637358943659948,0.06506837970407577,-0.004006220545834477,0.007832329736991859,0.0044268947259785965,0.009357371347874092,-0.010433548290952081,-0.0002934450166393329
dv[1]_LW,-0.0019661531095693475,0.0024020101144658704,6.27036184210459e-05,-0.003278611509033616,-0.005438193068110646,0.011445955357920722,-0.0005023975012747638,0.01210092394952352,0.04296863089437994,0.011944746916915324,0.03560081852274464,-0.1034048094307178,0.0683284366260117,0.0143100310629225,0.001174623084679291,-0.019703100424886457,-0.02520820525668735,0.013727041781705494,-0.05286971201091211,0.02013715435918915,0.0036884831885506644,-0.009915165774573168,1.0,0.0018703486855716914,-0.1536698712601264,-0.6484667492394712,-0.025459105606971122,0.038193463975667225,0.01633112940167542,0.008935390825823926,-0.026714890953367612,0.01364558102957996,-0.017604058206817215,0.02187676589786927,-0.002994968644965931,0.01702236145627926,-0.0357180049058189,0.07494550955417469,0.09125326684578453,-0.003908258227862617,-0.05612661001119513,-0.1450693023731322,0.01668636948756413,-0.035286463722431695,0.0038795598708706554,-0.009274595551498822,-0.009104601481043164,0.008671162678638784,0.010788298690448296,0.005693974713547485,0.4826155320963696,0.14318911986379776,0.026959358873138033,-0.3617840065620123,-0.07948432910211868,-0.08828374239876358,-0.006405878543547324,-0.006946868733463966,0.004292566928711247,-0.00607060435739009,-0.024059947587929294,0.010398874655889827,0.005072486027586849,0.012374915596614449,0.009241798482892728,-0.04418303967259561,-0.000756071591684877,-0.028910426915032136,0.028532520543695424,-0.006758059762488189
dv[2]_LW,0.0031245690793684387,0.0009955966975378739,-0.010119937024007746,0.00577362654632896,0.011196975868601517,0.010007559014422447,-0.0028666571715562543,-0.009572721981167678,0.0442374413397159,0.011096799904234013,0.0024942391489019126,0.09190347846193382,-0.052847057770508216,-0.059770650381441394,0.013569253200372076,-0.014861301506977159,-0.00787029881526504,0.006776079925800325,0.008431001570336041,0.0013864019042297575,0.0037151787728293933,-0.013220935987583764,0.0018703486855716914,1.0,-0.07162333175566145,0.011560974767120324,-0.7098647661021751,0.13287823092329937,-0.008292145866573916,-0.018680298219435294,-0.004814628506288106,-0.013436006791020872,-0.0002616236985775089,-0.005984515715958854,0.011372869043731684,0.0006629612049607598,0.007591216280885372,-0.022481870896345155,-0.029815762688484775,-0.036680038182566585,-0.01996077009726216,0.10466273592198305,0.01487543975644384,0.02060003501838391,-0.032827254528598415,-0.007448190276634024,0.009996105473461586,0.007627828824551866,-0.001474625346936609,-0.0032197883431549458,-0.07859092152535709,-0.3700159800430079,-0.04421658661458866,0.13398215052598225,0.31699867806592447,0.10546559421450456,0.038007326092850895,0.027851258597287938,-0.037722523563276385,0.033722021822838684,0.005407347434972776,0.0005834962076091928,-0.022273413792851984,0.02412278036090215,0.023268387050977595,0.07706480452744388,-0.002176643764140848,-0.09473322279175218,-0.013684857105976599,-0.026251376516778956
dv[3]_LW,-0.009619501890921733,-0.019476786080251697,0.00980732456758212,-0.023000519045591566,-0.007949796647563154,0.0005397945618373636,0.002295628082964921,0.01056861377212419,-0.045975649159857926,0.006142040881518063,-0.004026504575855716,0.08078364016832727,-0.009377159871829584,0.016054694542327223,-0.0035207678763658243,0.015085412571203029,0.034209505708144065,-0.032697472240443184,-0.01355154531816527,-0.010670696281865693,-0.004867662478579075,0.013007267477099554,-0.1536698712601264,-0.07162333175566145,1.0,0.19069523766142968,-0.013948025435200651,-0.48662017597666096,-0.00036403407492160815,-0.023190209716206386,0.002700393159034085,-0.01198910437607791,-0.008240278605764265,0.0034841706813490557,-0.005946561132992237,-0.004754398003581618,0.01021568959380022,-0.0011363876854812585,-0.03507298986455088,-0.021135802425168583,0.07501494650661394,0.05856099459892061,-0.030862413925637062,-0.013270262486068631,-0.008973773069881811,-0.021246695774816197,-0.016248075316452993,0.002238090911136931,-0.007355277719552442,-0.008758522740437176,-0.06219792544713091,0.005569735474055701,0.07904681925098349,0.05971667899420978,-0.02949204398608003,0.02159463139256973,0.0008233039340231486,0.037647522528491274,-0.0009200162222548329,0.03544437777984259,-0.0459489557655029,0.0011247195151754862,-0.0082920782171637,0.006544489537645255,0.021819705980080987,0.015723123088258746,-0.03401313496616014,0.03455157073669777,0.01479877850196715,0.00014121771673222643
Mag_X_LW,-0.01843064903221832,-0.025154816905895862,0.014275238822537336,-0.011075512376506223,0.0017415353155795443,-0.0049161347025812605,0.005986378613560569,0.010460267945154117,-0.050226860167243224,0.001490338372316234,-0.0712786549016042,0.25068792844749205,-0.23071599518002842,0.1315528700815017,-0.0031744882526665162,0.009992250095658612,0.011390769680929266,-0.01441476082137275,-0.00590242937522566,-0.017316351226063984,-0.0006088781263546934,0.016403205403744917,-0.6484667492394712,0.011560974767120324,0.19069523766142968,1.0,-0.08593236313422786,0.07978717466987323,-0.013056337773144211,-0.003101510091332739,0.029434918306869583,-0.01226897608938994,0.008620708357061026,-0.012636642873188846,0.0010179878026023597,-0.01657137953047381,0.0031828382321827994,-0.10074529278670133,0.034981539264857336,0.010462056481542624,0.2931866892088096,0.39747229770087344,-0.05213911006839223,0.007641441067108336,0.017292355336377487,0.015453946429275073,0.0006589737846364933,-0.0015392259017567094,-0.006049650133133027,3.4193976560016015e-05,-0.36932248584829935,-0.15623919288529528,0.019268517394819867,0.4531044509579624,0.138669814051699,0.21049045492815133,0.03554367938108329,-0.00752174730022731,-0.04036252954244755,-0.006676425913281656,-0.004856947011063845,-0.0024532357220001136,-0.019156794554103584,-0.005455474747139712,-0.02348885913565769,0.06112325417104878,-0.032449225246613235,0.2257964220447774,0.21640971694263306,0.028412458868084703
Mag_Y_LW,-0.010716286244750104,0.003722768121071827,0.015561868282603378,-0.00018880647421050398,-0.008346214652225178,-0.015191746131254001,0.005143622900321264,0.0013072052703547378,-0.01296300745638147,0.01991294395492179,0.03948952861502516,-0.2676066623418436,0.0797896208341281,0.095035843153306,-0.009034393390616468,0.015659239284191606,-0.004607822568902503,0.005465303225876352,-0.003545933588609256,-0.005809059294911101,-0.0015165394644926513,0.004843482548848319,-0.025459105606971122,-0.7098647661021751,-0.013948025435200651,-0.08593236313422786,1.0,-0.21477245967909744,-0.0005719398683072266,0.030589248862484826,0.011674686650840916,0.02963169735360738,-0.004975519734797723,0.007835099285103841,-0.005601347547093372,0.008573336067493947,0.007163463477709337,0.02324176538625203,-0.004544946852575493,-0.14270359672842825,-0.027278640554085402,-0.22884649665816265,-0.007020634223469738,0.0005959195153537476,0.010459999744276713,-0.01312127377990622,-0.017158151495733093,-0.010149250280928604,-0.0025355832885974486,0.0038377413369571523,0.07228302665840904,0.30820567438724644,0.019286667280376504,-0.1504081191519896,-0.29079402435118246,-0.147782527093465,-0.03760759297430072,-0.026601356603200645,0.03341652822929544,-0.025809096482485,-0.0067232344089518965,0.002387446576586866,0.011548091156881008,0.007442337920246673,0.005388878043362038,-0.058683024728509,0.03618032924092452,-0.12018087378006005,0.061530363332323486,-0.09727938751769095
Mag_Z_LW,0.009474585983310743,0.01029659173483407,-0.008498847230405442,0.010731704977525581,0.02065249335174901,0.0027906408404321545,0.004174267486721451,0.006752068436753706,-0.008891614134570047,-0.028548938032585108,-0.037677265929428036,0.4264676668384065,-0.24967851952137202,-0.15283287728973982,-0.027360274714303585,-0.002144565478519396,-0.018097857309438463,0.025954337380717413,-0.03735148716578164,-0.012906486119567228,0.009110151117571283,-0.0073200035409797595,0.038193463975667225,0.13287823092329937,-0.48662017597666096,0.07978717466987323,-0.21477245967909744,1.0,0.04746751996318406,-0.014516648445915097,-0.03730196535048163,-0.029837816462530642,0.007569624748189854,-0.01459927428665015,0.008592941384530865,-0.018444363599114003,0.003641662405175401,0.01376491984519805,-0.022392561933650374,0.2564125315566124,-0.05643422368896434,0.5513867676376145,-0.03224823985568528,-0.01799766215563563,-0.012675015164943577,-0.013650173220094191,-0.0004899226347742289,0.0037627503897319147,-0.003369611614019132,0.003455353301198538,-0.05609257429732833,-0.11204210868040844,-0.10429659980122243,0.2598973523665375,0.17856591270231784,0.17790319618460607,-0.019757403449679436,-0.008789839863445233,0.018129859757005602,-0.008476359198851707,0.018472998807006043,-0.0023370533266079355,-0.015155622116457159,-0.004718548770754311,-0.01225679491889214,-0.04736835506132147,0.09867635177702903,0.47846582830181,0.05798728133174453,0.30781202828685916
Quat_W_ST,0.09629004388301121,0.02025381545739482,-0.07251365488727109,0.014851932431597421,-0.009633812802922503,0.0007526718817341689,-0.0007549516356252049,0.001792156319720224,-0.04671625117046351,0.0034916784428976255,-0.031789241481978016,0.07121906029835165,0.016981577976093773,0.05750837940264873,0.031920009756113234,-0.004490415334838561,0.09073822274080012,-0.025016218524439644,-0.0023741497894689653,0.001318298584557134,0.0015402922872691832,-0.004974246478372095,0.01633112940167542,-0.008292145866573916,-0.00036403407492160815,-0.013056337773144211,-0.0005719398683072266,0.04746751996318406,1.0,-0.0049376521243565275,-0.9114633083831185,0.01313558790543424,-0.005167022948910327,0.00254462789581613,-0.0014332252295650059,-0.00040079017366994506,-0.007487092419022391,0.03563929005615967,-0.015713105844041998,0.025189218343603596,0.039444055926769014,-0.002625319795396764,-0.06262071874156104,-0.17299304182152064,-0.07567389643894444,-0.14184250667278453,-0.008181949991929326,0.005441988099495328,-0.0037327184399586167,-0.0008602308766326423,-0.014862487844906751,0.03557425333665945,0.0045895860831798585,0.027606554280680845,-0.0325975033972832,0.029184883038087514,-0.1453951774700835,0.10644674376892159,0.14937279225515776,0.08518230201098398,0.0030724709823031562,-0.0021552159151696708,-0.007185263293442622,-0.0029344412526604298,-0.025260223654127018,-0.027490582108080523,-0.07588359775412926,0.05189321506559864,-0.03780589216176392,0.052086561712714426
